Time,Type
11.41440972,2
11.41440972,2
11.41637731,1
11.45717593,1
11.47297454,2
11.47297454,2
11.47297454,2
11.47297454,2
11.47297454,2
11.47297454,2
11.47297454,2
11.47297454,2
11.48634259,3
11.51140046,3
11.51284722,3
11.51859954,3
11.51938657,3
11.52025463,3
11.52078704,3
11.52152778,3
11.52332176,3
11.52346065,3
11.53371528,3
11.5619213,1
11.62809028,3
11.62894676,3
11.6703125,1
11.69123843,1
11.70771991,3
11.72575231,3
11.78177083,3
11.79780093,3
11.81255787,3
11.81586806,3
11.8171875,3
11.81737269,3
11.81905093,3
11.81990741,3
11.82025463,3
11.82372685,3
11.82378472,3
11.82939815,6
11.84010417,2
11.84024306,2
11.840625,2
11.84065972,2
11.84108796,2
11.84131944,2
11.85289352,1
11.85630787,1
11.86454861,3
11.86533565,3
11.89971065,1
11.90972222,3
11.91603009,3
11.93940972,2
11.93952546,2
11.93987269,2
11.94684028,3
11.9572338,1
11.96452546,3
12.01637731,1
12.11570602,1
12.11733796,1
12.12905093,1
12.13524306,3
12.1662963,4
12.22679398,3
12.26267361,1
12.3072338,2
12.3072338,2
12.3072338,2
12.3072338,2
12.3072338,2
12.3072338,2
12.3072338,2
12.3072338,2
12.3083912,3
12.3109375,3
12.31209491,2
12.3125,5
12.32517361,3
12.32832176,4
12.32832176,4
12.32832176,4
12.32832176,4
12.32832176,4
12.32832176,4
12.32832176,4
12.32832176,4
12.33040509,3
12.34105324,1
12.34396991,1
12.34452546,3
12.35775463,3
12.36640046,3
12.39,2
12.39001157,2
12.39005787,2
12.39028935,2
12.39033565,2
12.39048611,2
12.39074074,2
12.39075231,2
12.41082176,3
12.41159722,1
12.41429398,1
12.49012731,2
12.49015046,2
12.49018519,2
12.49021991,2
12.49027778,2
12.4903588,2
12.49037037,2
12.49037037,2
12.54311343,2
12.60642361,2
12.60642361,2
12.60642361,2
12.60642361,2
12.60642361,2
12.60642361,2
12.60642361,2
12.60642361,2
12.61203704,3
12.63998843,2
12.63998843,2
12.63998843,2
12.63998843,2
12.64012731,2
12.64020833,2
12.64020833,2
12.64027778,2
12.65943287,3
12.67922454,3
12.67922454,2
12.67922454,2
12.67928241,2
12.67934028,2
12.67939815,2
12.67945602,2
12.67945602,2
12.69648148,3
12.70768519,1
12.77991898,3
12.77991898,3
12.77991898,3
12.77991898,3
12.77991898,3
12.77991898,3
12.77991898,3
12.77991898,3
12.80040509,3
12.81539352,1
12.8287037,3
12.82950231,3
12.83165509,3
12.87667824,3
12.87771991,3
12.88991898,2
12.88991898,2
12.88993056,2
12.88997685,2
12.89003472,2
12.8900463,2
12.89006944,2
12.89302083,2
12.90237269,3
12.96618056,1
12.97251157,3
12.98998843,2
12.99155093,1
13.01184028,2
13.01190972,2
13.0119213,2
13.01196759,2
13.02518519,2
13.02518519,2
13.02519676,2
13.02521991,2
13.02528935,2
13.02528935,2
13.02528935,2
13.02530093,2
13.06251157,2
13.06300926,2
13.06300926,2
13.06300926,2
13.06300926,2
13.06300926,2
13.06300926,2
13.06300926,2
13.07644676,2
13.10850694,2
13.12414352,3
13.12460648,3
13.14496528,3
13.22295139,2
13.22296296,2
13.22310185,2
13.22319444,2
13.22385417,2
13.22399306,2
13.22402778,2
13.22408565,2
13.22635417,2
13.23956019,2
13.23975694,2
13.23987269,2
13.23987269,2
13.23987269,2
13.23987269,3
13.24268519,2
13.25769676,3
13.25873843,3
13.290625,4
13.290625,4
13.290625,4
13.290625,4
13.290625,4
13.290625,4
13.290625,4
13.290625,4
13.30636574,3
13.30636574,3
13.30715278,3
13.31253472,2
13.31253472,2
13.3125463,2
13.31261574,2
13.31268519,2
13.31277778,2
13.31277778,2
13.3128125,2
13.32283565,3
13.3396412,2
13.33965278,2
13.33966435,2
13.33966435,2
13.33966435,2
13.33967593,2
13.3396875,2
13.3396875,2
13.36136574,1
13.44163194,3
13.45625,1
13.52644676,2
13.52644676,2
13.52645833,2
13.52645833,2
13.52659722,2
13.5266088,2
13.5266088,2
13.52662037,2
13.5572338,1
13.56145833,3
13.5624537,3
13.58958333,1
13.59311343,3
13.62748843,3
13.63350694,3
13.66302083,2
13.69115741,3
13.79612269,3
13.79884259,3
13.79924769,3
13.80931713,2
13.83090278,3
13.8753125,1
13.87725694,3
13.87760417,3
13.89797454,3
13.90636574,3
13.95804398,3
13.97297454,3
14.02679398,3
14.04519676,1
14.08865741,1
14.14200231,3
14.14644676,1
14.16186343,3
14.21174769,1
14.21186343,3
14.22332176,3
14.22748843,3
14.23842593,3
14.23952546,3
14.3396875,2
14.3396875,2
14.3396875,2
14.3396875,2
14.33981481,2
14.33981481,2
14.33981481,2
14.33981481,2
14.37297454,3
14.37737269,3
14.38234954,3
14.5083912,3
14.52679398,1
14.57314815,3
14.61834491,1
14.62644676,3
14.62679398,3
14.62738426,5
14.6371412,6
14.63784722,6
14.70630787,2
14.70630787,2
14.70630787,2
14.70630787,2
14.70630787,2
14.70630787,2
14.70630787,2
14.70630787,2
14.74424769,3
14.74658565,5
14.79186343,3
14.79822917,1
14.81076389,3
14.82297454,2
14.82297454,2
14.82297454,2
14.82297454,2
14.82297454,2
14.82297454,2
14.82297454,2
14.82297454,2
14.82743056,3
14.82751157,1
14.87777778,1
14.90133102,1
14.93998843,3
14.93998843,3
14.95885417,3
14.98008102,1
14.98105324,3
15.00451389,3
15.04864583,3
15.07297454,2
15.07297454,2
15.07297454,2
15.07297454,2
15.07297454,2
15.07297454,2
15.07297454,2
15.07297454,2
15.12644676,2
15.12644676,2
15.12644676,2
15.12644676,2
15.12644676,2
15.12644676,2
15.14459491,3
15.15678241,3
15.1568287,3
15.1568287,3
15.15688657,3
15.1609375,3
15.16290509,1
15.17297454,3
15.17332176,3
15.17332176,3
15.18818287,1
15.19050926,3
15.19056713,3
15.19461806,3
15.19577546,2
15.19577546,2
15.2166088,1
15.24045139,3
15.24265046,1
15.24540509,3
15.25630787,3
15.25630787,2
15.25630787,2
15.25630787,2
15.25630787,2
15.25630787,2
15.26122685,1
15.26703704,3
15.27297454,2
15.27469907,3
15.2753588,3
15.27835648,3
15.32760417,3
15.33981481,1
15.36261574,1
15.40630787,2
15.40630787,2
15.40630787,2
15.40630787,2
15.40630787,2
15.40630787,2
15.40630787,2
15.40630787,2
15.40688657,3
15.40734954,3
15.40952546,3
15.42372685,3
15.42761574,3
15.42829861,3
15.42853009,3
15.46121528,3
15.49565972,3
15.50770833,3
15.51413194,3
15.54079861,3
15.56140046,3
15.59068287,3
15.59068287,3
15.59068287,3
15.59068287,3
15.60003472,1
15.6056713,1
15.60666667,3
15.60740741,1
15.62297454,2
15.62297454,2
15.62798611,3
15.64174769,1
15.64380787,3
15.64457176,3
15.64965278,3
15.64982639,1
15.65717593,3
15.65866898,3
15.65908565,1
15.65949074,1
15.66203704,1
15.6634838,1
15.66684028,3
15.66736111,1
15.67158565,3
15.69774306,1
15.72372685,3
15.72372685,3
15.72528935,3
15.72783565,3
15.73072917,1
15.73767361,3
15.79351852,1
15.79375,1
15.79390046,1
15.79393519,1
15.79394676,1
15.79399306,1
15.79402778,1
15.79402778,1
15.79403935,1
15.79408565,3
15.7941088,1
15.79418981,1
15.8002662,1
15.82019676,3
15.82638889,3
15.84356481,3
15.84623843,2
15.95104167,1
15.95295139,1
15.96099537,1
15.98353009,3
16.00596065,1
16.01408565,1
16.02534722,3
16.02636574,1
16.02876157,3
16.06162037,1
16.06869213,1
16.08002315,1
16.08157407,3
16.09606481,1
16.1059838,1
16.12207176,3
16.14033565,2
16.14033565,2
16.14033565,2
16.14033565,2
16.14033565,2
16.14033565,2
16.14033565,2
16.14033565,2
16.14033565,2
16.14033565,2
16.14033565,2
16.14033565,2
16.14033565,2
16.14033565,2
16.14033565,2
16.14033565,2
16.14751157,1
16.1690625,3
16.17332176,3
16.17540509,1
16.17586806,3
16.17673611,3
16.18103009,1
16.18998843,3
16.23319444,3
16.23601852,3
16.24209491,1
16.24209491,1
16.24261574,3
16.2440625,1
16.2440625,1
16.24509259,1
16.24542824,1
16.24542824,1
16.24635417,3
16.25854167,2
16.26092593,3
16.26099537,3
16.26313657,3
16.27739583,3
16.27847222,3
16.27951389,3
16.28326389,1
16.29152778,1
16.29174769,3
16.29280093,3
16.29346065,3
16.29346065,3
16.29346065,3
16.29648148,3
16.29693287,2
16.29693287,2
16.2974537,2
16.2974537,2
16.2974537,2
16.31196759,2
16.31196759,2
16.3134838,3
16.32456019,3
16.3571412,2
16.37228009,3
16.37460648,3
16.37538194,1
16.3759375,1
16.37612269,1
16.37783565,3
16.38425926,1
16.39189815,1
16.395625,1
16.40127315,3
16.40283565,3
16.40561343,3
16.40665509,2
16.40665509,2
16.40665509,2
16.40665509,2
16.42326389,3
16.44203704,1
16.44207176,1
16.44427083,1
16.4474537,1
16.44837963,1
16.45491898,3
16.45752315,2
16.46255787,1
16.46523148,3
16.46732639,1
16.46971065,3
16.47228009,1
16.47228009,1
16.47297454,1
16.47297454,1
16.47297454,1
16.47297454,1
16.47297454,1
16.47297454,1
16.47297454,1
16.47297454,1
16.47297454,1
16.47297454,1
16.47297454,1
16.47297454,1
16.47297454,1
16.47297454,1
16.47297454,1
16.47887731,3
16.47905093,3
16.48122685,1
16.4896412,3
16.49179398,3
16.49561343,3
16.49592593,3
16.49731481,3
16.50873843,1
16.50934028,3
16.51320602,1
16.52643519,3
16.52916667,3
16.53072917,3
16.54012731,3
16.54420139,1
16.54421296,1
16.54613426,1
16.54613426,1
16.55268519,1
16.57332176,2
16.58158565,1
16.5921875,3
16.60665509,2
16.60665509,2
16.60665509,2
16.60665509,2
16.60804398,3
16.61342593,6
16.62383102,1
16.62540509,2
16.62540509,3
16.62800926,2
16.62935185,2
16.62935185,2
16.64069444,2
16.64103009,3
16.6453125,1
16.64797454,4
16.64797454,4
16.64797454,4
16.64797454,4
16.64797454,4
16.64797454,4
16.64797454,4
16.64797454,4
16.64797454,4
16.64797454,4
16.64797454,4
16.64797454,4
16.64797454,4
16.64797454,4
16.64797454,4
16.64797454,4
16.64797454,4
16.66813657,1
16.67674769,1
16.69322917,1
16.70318287,1
16.71134259,1
16.72297454,2
16.72297454,2
16.72297454,2
16.74770833,2
16.75658565,3
16.75665509,2
16.76984954,3
16.77488426,3
16.80957176,3
16.81855324,1
16.85989583,1
16.87887731,3
16.8796875,3
16.88454861,3
16.89453704,3
16.90112269,1
16.94428241,3
16.94894676,1
16.95053241,1
16.95596065,1
16.97425926,2
16.9746412,3
16.97743056,3
16.97881944,3
16.98054398,3
16.98408565,3
16.99027778,2
16.99866898,1
17.00868056,3
17.01048611,1
17.02517361,3
17.0284838,2
17.04481481,3
17.07366898,2
17.07366898,2
17.07366898,2
17.07366898,2
17.07366898,2
17.07366898,2
17.07366898,2
17.07366898,2
17.07366898,2
17.07366898,2
17.07366898,2
17.07366898,2
17.07366898,2
17.07366898,2
17.07366898,2
17.07366898,2
17.0912037,3
17.10777778,3
17.11486111,3
17.12869213,2
17.12869213,2
17.13695602,3
17.17671296,3
17.1921875,3
17.30665509,2
17.30665509,2
17.30665509,2
17.30665509,2
17.30665509,2
17.30665509,2
17.30665509,2
17.30665509,2
17.30665509,2
17.30665509,2
17.30665509,2
17.30665509,2
17.30665509,2
17.30665509,2
17.30665509,2
17.30665509,2
17.30665509,2
17.31262731,2
17.32077546,3
17.33065972,1
17.33430556,1
17.33599537,1
17.3365162,1
17.33790509,3
17.33975694,1
17.36212963,3
17.37459491,3
17.39149306,2
17.39149306,2
17.39369213,1
17.39554398,2
17.44033565,3
17.44033565,3
17.44033565,3
17.44033565,3
17.44241898,3
17.47369213,1
17.47385417,3
17.47556713,3
17.4762037,2
17.47758102,3
17.49372685,1
17.4958912,1
17.49596065,3
17.49635417,1
17.50112269,1
17.52010417,1
17.5574537,3
17.55862269,2
17.59693287,1
17.59774306,3
17.59774306,1
17.61541667,3
17.63175926,3
17.63871528,1
17.65665509,2
17.65665509,2
17.67953704,1
17.68292824,2
17.6859375,3
17.68732639,3
17.69438657,2
17.72920139,3
17.73342593,3
17.75579861,3
17.75671296,3
17.78998843,3
17.78998843,3
17.78998843,3
17.78998843,3
17.79068287,3
17.84930556,3
17.89103009,3
17.90665509,2
17.90665509,2
17.90665509,2
17.90665509,2
17.90665509,2
17.90665509,2
17.90665509,2
17.90665509,2
17.92789352,1
17.94974537,3
17.96616898,3
18.01475694,1
18.03063657,3
18.10976852,1
18.11234954,3
18.12297454,3
18.12777778,2
18.13256944,3
18.14931713,1
18.15561343,2
18.15561343,2
18.15561343,2
18.15561343,2
18.15561343,2
18.15561343,2
18.15561343,2
18.15561343,2
18.15561343,2
18.15561343,2
18.15561343,2
18.15561343,2
18.15561343,2
18.15561343,2
18.15561343,2
18.15561343,2
18.16012731,3
18.16105324,3
18.1740162,3
18.23434028,3
18.25561343,2
18.25561343,2
18.25561343,2
18.25561343,2
18.25561343,2
18.25561343,2
18.25561343,2
18.25561343,2
18.25561343,2
18.25561343,2
18.25561343,2
18.25561343,2
18.25561343,2
18.25561343,2
18.25561343,2
18.25561343,2
18.25645833,3
18.26032407,3
18.26574074,3
18.3162037,1
18.31712963,1
18.34277778,1
18.35561343,3
18.36111111,3
18.37228009,2
18.37228009,2
18.37228009,2
18.37228009,2
18.37228009,2
18.37228009,2
18.37228009,2
18.37228009,2
18.37228009,2
18.37228009,2
18.37228009,2
18.37228009,2
18.37228009,2
18.37228009,2
18.37228009,2
18.37228009,2
18.39864583,1
18.40630787,3
18.40862269,3
18.44097222,3
18.46049769,3
18.47858796,1
18.5734375,3
18.57644676,3
18.58894676,2
18.58894676,2
18.58894676,2
18.58894676,2
18.58894676,2
18.58894676,2
18.58894676,2
18.58894676,2
18.58894676,2
18.58894676,2
18.58894676,2
18.58894676,2
18.58894676,2
18.58894676,2
18.58894676,2
18.58894676,2
18.60063657,1
18.61048611,3
18.61171296,3
18.62351852,2
18.68527778,1
18.71297454,1
18.71384259,3
18.71394676,2
18.71394676,2
18.71394676,2
18.71394676,2
18.71394676,2
18.71394676,2
18.71394676,2
18.71394676,2
18.71394676,2
18.71394676,2
18.71394676,2
18.71394676,2
18.71394676,2
18.71394676,2
18.71394676,2
18.71394676,2
18.71439815,3
18.71533565,1
18.72368056,2
18.72368056,2
18.72502315,3
18.7302662,1
18.76543981,3
18.79024306,3
18.83061343,2
18.83061343,2
18.83061343,2
18.83061343,2
18.83061343,2
18.83061343,2
18.83061343,2
18.83061343,2
18.83061343,2
18.83061343,2
18.83061343,2
18.83061343,2
18.83061343,2
18.83061343,2
18.83061343,2
18.83061343,2
18.83106481,3
18.83215278,2
18.8377662,3
18.84953704,3
18.90688657,2
18.92934028,3
18.94728009,2
18.94728009,2
18.94728009,2
18.94728009,2
18.94728009,2
18.94728009,2
18.94728009,2
18.94728009,2
18.94728009,2
18.94728009,2
18.94728009,2
18.94728009,2
18.94728009,2
18.94728009,2
18.94728009,2
18.94728009,2
18.99922454,3
19.00976852,3
19.02991898,3
19.05634259,2
19.05637731,2
19.05640046,2
19.05641204,2
19.05690972,3
19.06090278,2
19.07256944,3
19.08894676,2
19.08894676,2
19.08894676,2
19.08894676,2
19.08894676,2
19.08894676,2
19.08894676,2
19.08894676,2
19.08894676,2
19.08894676,2
19.08894676,2
19.08894676,2
19.08894676,2
19.08894676,2
19.08894676,2
19.08894676,2
19.0921412,2
19.09858796,3
19.10613426,4
19.10613426,4
19.10613426,4
19.10613426,4
19.10613426,4
19.10613426,4
19.10613426,4
19.10613426,4
19.10613426,4
19.10613426,4
19.10613426,4
19.10613426,4
19.10613426,4
19.10613426,4
19.10613426,4
19.10613426,4
19.10613426,4
19.10613426,4
19.10613426,4
19.10613426,4
19.1362037,3
19.14519676,3
19.1474537,3
19.16290509,3
19.16325231,3
19.18061343,2
19.18061343,2
19.18061343,2
19.18061343,2
19.18061343,2
19.18061343,2
19.18061343,2
19.18061343,2
19.18061343,2
19.18061343,2
19.18061343,2
19.18061343,2
19.18061343,2
19.18061343,2
19.18061343,2
19.18061343,2
19.18061343,2
19.18061343,2
19.18061343,2
19.18061343,2
19.1962963,3
19.19722222,1
19.19861111,3
19.19988426,2
19.20869213,2
19.27939815,2
19.27939815,2
19.2896412,2
19.2896412,2
19.2896412,2
19.2896412,2
19.2896412,2
19.29728009,2
19.29728009,2
19.29728009,2
19.29728009,2
19.29728009,2
19.29728009,2
19.29728009,2
19.29728009,2
19.29728009,2
19.29728009,2
19.29728009,2
19.29728009,2
19.29728009,2
19.29728009,2
19.29728009,2
19.29728009,2
19.30123843,3
19.30677083,3
19.30688657,3
19.31359954,2
19.31359954,2
19.31359954,2
19.31359954,2
19.31637731,1
19.35146991,3
19.36565972,3
19.37349537,3
19.40613426,2
19.40630787,2
19.40630787,2
19.40630787,2
19.40630787,2
19.40630787,2
19.40630787,2
19.40630787,2
19.40630787,2
19.41394676,2
19.41394676,2
19.41394676,2
19.41394676,2
19.41394676,2
19.41394676,2
19.41394676,2
19.41394676,2
19.41394676,2
19.41394676,2
19.41394676,2
19.41394676,2
19.41394676,2
19.41394676,2
19.41394676,2
19.41394676,2
19.41394676,2
19.41394676,2
19.41394676,2
19.41394676,2
19.42280093,2
19.42280093,2
19.42280093,2
19.42280093,2
19.42291667,2
19.43420139,3
19.43888889,3
19.44722222,1
19.47552083,3
19.47771991,3
19.47924769,3
19.51083333,3
19.51394676,2
19.51394676,2
19.51394676,2
19.51394676,2
19.51394676,2
19.51394676,2
19.51394676,2
19.51394676,2
19.51394676,2
19.51394676,2
19.51394676,2
19.51394676,2
19.51394676,2
19.51394676,2
19.51394676,2
19.51394676,2
19.52297454,3
19.53894676,2
19.53894676,2
19.53894676,2
19.53894676,2
19.53894676,2
19.53894676,2
19.53894676,2
19.53894676,2
19.53894676,2
19.53894676,2
19.53894676,2
19.53894676,2
19.53894676,2
19.53894676,2
19.53894676,2
19.53894676,2
19.54168981,2
19.54291667,2
19.54299769,3
19.54616898,3
19.58935185,1
19.59185185,3
19.60545139,3
19.60630787,2
19.60688657,2
19.60875,3
19.62053241,3
19.62702546,1
19.63061343,2
19.63061343,2
19.63061343,2
19.63061343,2
19.63061343,2
19.63061343,2
19.63061343,2
19.63061343,2
19.63061343,2
19.63061343,2
19.63061343,2
19.63061343,2
19.63061343,2
19.63061343,2
19.63061343,2
19.63061343,2
19.63969907,3
19.64126157,3
19.64207176,3
19.65561343,2
19.65561343,2
19.65561343,2
19.65561343,2
19.65561343,2
19.65561343,2
19.65561343,2
19.65561343,2
19.65561343,2
19.65561343,2
19.65561343,2
19.65561343,2
19.65561343,2
19.65561343,2
19.65561343,2
19.65561343,2
19.66256944,3
19.67328704,3
19.67569444,3
19.67868056,3
19.72228009,2
19.72228009,2
19.72228009,2
19.72228009,2
19.72228009,2
19.72228009,2
19.72228009,2
19.72228009,2
19.72228009,2
19.72228009,2
19.72228009,2
19.72228009,2
19.72228009,2
19.72228009,2
19.72228009,2
19.72228009,2
19.73709491,3
19.7462963,1
19.74728009,2
19.74728009,2
19.74728009,2
19.74728009,2
19.74728009,2
19.74728009,2
19.74728009,2
19.74728009,2
19.74728009,2
19.74728009,2
19.74728009,2
19.74728009,2
19.74728009,2
19.74728009,2
19.74728009,2
19.74728009,2
19.75086806,1
19.76673611,1
19.77962963,1
19.83894676,2
19.83894676,2
19.83894676,2
19.83894676,2
19.83894676,2
19.83894676,2
19.83894676,2
19.83894676,2
19.83894676,2
19.83894676,2
19.83894676,2
19.83894676,2
19.83894676,2
19.83894676,2
19.83894676,2
19.83894676,2
19.86394676,2
19.86394676,2
19.86394676,2
19.86394676,2
19.86394676,2
19.86394676,2
19.86394676,2
19.86394676,2
19.86394676,2
19.86394676,2
19.86394676,2
19.86394676,2
19.86394676,2
19.86394676,2
19.86394676,2
19.86394676,2
19.87806713,2
19.88246528,1
19.88978009,4
19.89498843,1
19.89761574,1
19.92364583,1
19.93707176,3
19.93988426,3
19.94027778,3
19.94033565,2
19.94033565,2
19.9412037,1
19.94486111,3
19.95672454,3
19.95688657,3
19.96255787,3
19.9771412,3
19.97719907,3
20.00984954,3
20.02384259,5
20.04924769,3
20.05900463,3
20.06037037,3
20.07761574,4
20.08085648,3
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.08894676,2
20.10097222,3
20.10233796,3
20.10630787,2
20.10630787,2
20.10630787,2
20.10630787,2
20.10630787,2
20.10630787,2
20.10630787,2
20.10630787,2
20.10630787,2
20.10630787,2
20.10630787,2
20.10630787,2
20.11221065,3
20.1122338,3
20.11430556,3
20.11591435,3
20.12292824,1
20.12766204,1
20.12924769,1
20.13054398,1
20.15700231,4
20.15700231,4
20.15938657,3
20.17332176,2
20.17540509,2
20.17546296,2
20.17609954,3
20.19240741,3
20.19600694,2
20.21234954,3
20.21238426,2
20.21721065,3
20.22377315,2
20.22451389,3
20.22575231,2
20.22633102,2
20.22961806,1
20.24041667,3
20.24163194,3
20.25885417,3
20.27391204,2
20.27472222,1
20.28314815,3
20.28362269,1
20.28876157,3
20.28998843,3
20.29248843,3
20.2953125,3
20.29612269,1
20.29738426,1
20.30618056,3
20.30665509,3
20.3096875,3
20.31215278,3
20.31258102,3
20.31394676,2
20.31707176,3
20.32291667,1
20.32627315,3
20.32873843,1
20.32991898,3
20.33359954,1
20.33362269,3
20.34363426,1
20.34769676,2
20.34769676,2
20.36146991,1
20.36260417,2
20.36783565,1
20.36857639,1
20.37542824,1
20.39118056,1
20.40607639,3
20.40819444,3
20.42332176,3
20.42447917,3
20.42696759,1
20.43001157,3
20.43377315,3
20.43722222,3
20.44068287,3
20.443125,3
20.4466088,3
20.4466088,3
20.4466088,3
20.44989583,3
20.45365741,3
20.45814815,3
20.46188657,3
20.46408565,1
20.46489583,3
20.47390046,2
20.47853009,1
20.48232639,3
20.48777778,1
20.50024306,1
20.5031713,1
20.50815972,1
20.51306713,1
20.52140046,3
20.52237269,3
20.52436343,2
20.52564815,1
20.52568287,3
20.52755787,1
20.52887731,2
20.53009259,2
20.53009259,3
20.53049769,4
20.53049769,4
20.53049769,4
20.53049769,4
20.53049769,4
20.53049769,4
20.53049769,4
20.53049769,4
20.53049769,4
20.53049769,4
20.53049769,4
20.53049769,4
20.53049769,4
20.53049769,4
20.53049769,4
20.53049769,4
20.53049769,4
20.53049769,4
20.53112269,3
20.54021991,2
20.54300926,3
20.54612269,3
20.54646991,3
20.54668981,3
20.55056713,1
20.55700231,2
20.55700231,2
20.55930556,3
20.55986111,1
20.57314815,2
20.57428241,2
20.5747338,1
20.5821412,3
20.59091435,2
20.59091435,3
20.59408565,3
20.59924769,2
20.6018287,3
20.60252315,3
20.60734954,1
20.61546296,3
20.6396412,2
20.63997685,2
20.6409375,3
20.6427662,2
20.6427662,2
20.6427662,2
20.6427662,2
20.6427662,2
20.6427662,2
20.6427662,2
20.6427662,2
20.64543981,3
20.64658565,2
20.65630787,2
20.65630787,2
20.65630787,2
20.65630787,2
20.65630787,2
20.65630787,2
20.65630787,2
20.65844907,3
20.65862269,3
20.65896991,1
20.65914352,1
20.66024306,3
20.66359954,3
20.66359954,3
20.67297454,2
20.67297454,2
20.67297454,2
20.67297454,2
20.67297454,2
20.67297454,2
20.67297454,2
20.67297454,2
20.67396991,3
20.67483796,1
20.67594907,1
20.67805556,3
20.67829861,1
20.67878472,1
20.67887731,2
20.67887731,2
20.67922454,3
20.67957176,3
20.67957176,3
20.68032407,3
20.6871412,3
20.68987269,1
20.68987269,1
20.69166667,3
20.69288194,3
20.69612269,3
20.7058912,1
20.7083912,1
20.7091088,3
20.71049769,1
20.71194444,1
20.73998843,3
20.74059028,3
20.74109954,3
20.7446875,3
20.74519676,2
20.74519676,2
20.74519676,2
20.74519676,2
20.74555556,3
20.74765046,3
20.75065972,3
20.75665509,3
20.75834491,1
20.75841435,1
20.7596412,2
20.76174769,3
20.76238426,1
20.7624537,1
20.76247685,3
20.7625,3
20.76255787,3
20.76329861,1
20.76336806,1
20.76508102,1
20.76508102,1
20.76825231,1
20.77332176,3
20.77332176,1
20.7734375,2
20.77355324,3
20.7737037,3
20.77465278,1
20.77471065,2
20.77471065,2
20.77546296,3
20.77546296,3
20.77546296,3
20.77563657,1
20.77770833,2
20.78304398,1
20.78383102,2
20.78998843,3
20.79126157,3
20.79765046,1
20.79954861,1
20.80152778,1
20.80922454,2
20.80946759,3
20.81194444,1
20.81209491,3
20.81234954,2
20.81302083,3
20.81649306,3
20.82289352,1
20.84537037,3
20.84600694,2
20.84703704,2
20.84703704,2
20.84728009,1
20.8474537,1
20.85760417,3
20.86060185,1
20.86131944,3
20.86131944,3
20.86131944,3
20.86186343,2
20.86255787,2
20.86359954,3
20.86420139,3
20.8659838,3
20.86655093,3
20.86684028,3
20.87197917,1
20.87324074,2
20.8778588,2
20.87800926,2
20.87805556,2
20.87811343,3
20.87833333,2
20.8787963,3
20.87978009,2
20.87978009,2
20.87978009,2
20.88112269,3
20.88244213,3
20.8834838,1
20.88484954,3
20.88946759,2
20.88946759,2
20.88946759,2
20.88946759,2
20.88946759,2
20.88946759,2
20.88946759,2
20.88946759,2
20.88946759,2
20.88946759,2
20.88946759,2
20.88946759,2
20.88946759,2
20.88946759,2
20.88946759,2
20.88969907,1
20.89072917,3
20.89351852,3
20.8944213,2
20.89449074,2
20.89520833,5
20.89520833,5
20.89520833,5
20.89520833,5
20.89600694,2
20.89851852,1
20.89859954,3
20.89890046,3
20.89890046,3
20.89890046,3
20.89890046,3
20.90122685,1
20.90408565,1
20.9046875,3
20.90662037,3
20.90675926,3
20.90778935,2
20.90793981,2
20.90842593,2
20.90878472,1
20.91475694,1
20.91612269,5
20.91637731,1
20.91637731,3
20.9203125,1
20.92085648,1
20.92114583,3
20.92390046,1
20.92609954,2
20.92998843,2
20.93174769,3
20.93292824,3
20.93490741,3
20.94034722,2
20.94099537,3
20.94133102,3
20.94134259,3
20.94141204,3
20.94144676,3
20.94212963,3
20.94293981,3
20.94306713,3
20.94334491,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94346065,2
20.94361111,3
20.94465278,3
20.9447338,3
20.94508102,3
20.94540509,3
20.94609954,3
20.94649306,2
20.94649306,2
20.94774306,1
20.94826389,1
20.94855324,2
20.94878472,1
20.94878472,1
20.94888889,1
20.95046296,2
20.95122685,2
20.95688657,2
20.95688657,3
20.9572338,2
20.9572338,2
20.95755787,3
20.95755787,3
20.95763889,3
20.95775463,1
20.95784722,3
20.95796296,3
20.95885417,2
20.95887731,2
20.95895833,1
20.95916667,2
20.95917824,2
20.95934028,3
20.96113426,3
20.96290509,2
20.9653125,3
20.96846065,3
20.96936343,3
20.97353009,3
20.97394676,1
20.97563657,1
20.97748843,3
